"crime_id","offense_date","agency_crimetype_id","city","state","coord1","coord2","masked_address","location","category",":@computed_region_me95_vbw4",":@computed_region_xf2b_u4zq",":@computed_region_gxae_hf64",":@computed_region_stch_rtry",":@computed_region_dgrd_cuuf",":@computed_region_m99d_em2n",":@computed_region_nyzj_ikpv",":@computed_region_g8my_uw59",":@computed_region_fe8q_buag",":@computed_region_y9za_kydd",":@computed_region_khsv_6puy",":@computed_region_pukb_5jqa",":@computed_region_fuzm_ngj2",":@computed_region_scpn_qt9a"
"1609013314ME [01:827]","2016-09-23T21:00:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.084","-89.952","1800 Prescott","POINT (-89.952 35.084)","Theft","10","5","5","1",,,,"19","1","5",,,"4","1"
"1506007866ME [31:533]","2015-06-14T08:00:00.000","Identity Theft","Memphis","TN","35.183","-89.798","8000 Ashlee Farm Rd","POINT (-89.798 35.183)","Theft","34","3","1","2",,,,"47","2","2",,,"1","2"
"1502010177ME [50:327]","2015-02-21T08:45:00.000","Intimidation","Memphis","TN","35.078","-89.995","2100 East Alcy","POINT (-89.995 35.078)","Assault","13","14","5","1","35","16",,"16","1","1",,,"6","1"
"2307002689ME [13:487]","2023-07-05T23:30:00.000","Simple Assault/DV","Memphis","TN","35.179","-89.972","2600 Goodwill Ln","POINT (-89.972 35.179)","Assault","8","7","7","1",,,,"43","2","4",,,"7","1"
"1602010666ME [26:380]","2016-02-21T11:20:00.000","Intimidation","Memphis","TN","35.087","-90.016","1500 Effie","POINT (-90.016 35.087)","Assault","6","14","5","1","35","16",,"16","1","1",,,"6","1"
"1503005166ME [04:790]","2015-03-12T13:30:00.000","Shoplifting/Felony","Memphis","TN","35.156","-89.795","2800 N Germantown Pkwy","POINT (-89.795 35.156)","Theft","34","3","2","2",,,,"35","2","2",,,"2","2"
"1601009434ME [02:417]","2016-01-19T16:45:00.000","Vandalism/Misdemeanor","Memphis","TN","35.083","-90.016","2400 Warren","POINT (-90.016 35.083)","Property Crime","6","14","5","1","35","16",,"16","1","1",,,"6","1"
"1210015299ME [36:067]","2012-10-15T15:00:00.000","Burglary/Residential","Memphis","TN","35.233","-89.993","2200 Leyton","POINT (-89.993 35.233)","Breaking & Entering","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"1506015078ME [14:867]","2015-06-26T21:00:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.234","-89.925","4000 Raleigh Millington","POINT (-89.925 35.234)","Theft","24","2","1","2","25","10",,"54","2","3",,,"1","2"
"2301010654ME [12:250]","2023-01-20T19:10:00.000","Simple Assault/DV","Memphis","TN","35.084","-89.949","1800 Morlye St","POINT (-89.949 35.084)","Assault","10","5","5","1",,,,"19","1","5",,,"4","1"
"1212014259ME [50:193]","2012-12-24T22:00:00.000","Burglary/Residential","Memphis","TN","35.061","-89.887","3200 Tyroll Ct","POINT (-89.887 35.061)","Breaking & Entering","14","11","5","2","8","2",,"9","1","5",,,"4","1"
"1608009659ME [28:563]","2016-08-19T01:00:00.000","Vandalism/Felony","Memphis","TN","35.068","-89.855","3000 Charlestowne Pl","POINT (-89.855 35.068)","Property Crime","14","10","3","1","8","2","1","10","1","8",,,"4","1"
"1601005515ME [27:223]","2016-01-12T11:05:00.000","Shoplifting/Felony","Memphis","TN","35.214","-89.916","3300 Austin Peay Hwy","POINT (-89.916 35.214)","Theft","24","2","1","2","25","10",,"52","2","3",,,"1","2"
"1505006352ME [02:950]","2015-05-09T23:30:00.000","Vandalism/Felony","Memphis","TN","35.114","-90.037","1300 Mississippi","POINT (-90.037 35.114)","Property Crime","6","14","6","1","9","6",,"27","2","4",,,"4","1"
"1601012608ME [12:650]","2016-01-26T15:00:00.000","Simple Assault/DV","Memphis","TN","35.254","-89.937","3800 Andreas Dr","POINT (-89.937 35.254)","Assault","24","2","1","2",,,,"54","2","3",,,"1","2"
"1411014099ME [16:507]","2014-11-28T22:10:00.000","Intimidation/DV","Memphis","TN","35.197","-89.831","2600 Arbor Green Dr","POINT (-89.831 35.197)","Assault","27","3","1","2",,,,"47","2","2",,,"1","2"
"2308005111ME [07:213]","2023-08-08T21:30:00.000","Theft from Motor Vehicle","Memphis","TN","35.113","-89.948","3500 Spottswood Ave","POINT (-89.948 35.113)","Theft from Vehicle","10","9","4","2","21",,"4","25","2","9",,,"5","2"
"1109010401ME [51:167]","2011-09-18T00:05:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.115","-89.896","600 South Mendenhall","POINT (-89.896 35.115)","Theft","16","9","4","2",,,,"39","2","2",,,"5","2"
"1502004699ME [22:667]","2015-02-10T03:10:00.000","Vandalism/Misdemeanor","Memphis","TN","35.185","-89.878","2200 Meadow Glade Ln","POINT (-89.878 35.185)","Property Crime","28","2","1","2",,,,"42","2","2",,,"1","2"
"1310012996ME [38:687]","2013-10-21T19:25:00.000","Intimidation/DV","Memphis","TN",,,"3200 Hull",,"Assault",,,,,,,,,,,,,,
"1312012316ME [24:787]","2013-12-25T23:17:00.000","Simple Assault","Memphis","TN",,,"300 E Alston",,"Assault",,,,,,,,,,,,,,
"1211012290ME [56:400]","2012-11-21T14:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.213","-90.001","1900 Dessa","POINT (-90.001 35.213)","Property Crime","23","1","7","1","12","4",,"49","2","3",,,"7","1"
"2308002530ME [12:377]","2023-08-05T01:30:00.000","Aggravated Assault","Memphis","TN","35.115","-90.047","1200 Wellington St","POINT (-90.047 35.115)","Assault","6","14","6","1","9","6",,"27","2","4",,,"4","1"
"2205012243ME [06:820]","2022-05-25T10:40:00.000","Theft from Motor Vehicle","Memphis","TN","35.148","-90.049","Getwell Rd//Rhodes Ave","POINT (-90.049 35.148)","Theft from Vehicle","3","8","6","1","2",,,"37","2","6",,,"7","1"
"1303013738ME [56:687]","2013-03-22T11:10:00.000","Theft from Motor Vehicle","Memphis","TN",,,"1300 Shelby Dr",,"Theft from Vehicle",,,,,,,,,,,,,,
"1307018783ME [18:047]","2013-07-29T16:13:00.000","Shoplifting/Misdemeanor","Memphis","TN",,,"1100 N Watkins",,"Theft",,,,,,,,,,,,,,
"1510008698ME [04:813]","2015-10-17T23:00:00.000","Robbery/Individual","Memphis","TN","35.194","-89.902","4900 Bontura Dr","POINT (-89.902 35.194)","Robbery","24","2","1","2","25","10",,"52","2","3",,,"1","2"
"1701000086ME [04:413]","2017-01-01T06:50:00.000","Aggravated Assault/DV","Memphis","TN","35.085","-89.920","1800 Goodlett","POINT (-89.92 35.085)","Assault","10","9","5","2",,,,"18","1","5",,,"4","2"
"2003000359ME [09:337]","2020-03-01T20:30:00.000","Burglary/Business","Memphis","TN","35.082","-89.930","1900 Getwell Rd","POINT (-89.93 35.082)","Breaking & Entering","10","9","5","2",,,,"19","1","5",,,"4","2"
"1207000006ME [24:170]","2012-07-01T01:30:00.000","Weapon Law Violations/Felony","Memphis","TN","35.062","-90.064","Biscayne//Meadowbrook","POINT (-90.064 35.062)","Weapons Offense","9","13","6","1",,,,"15","1","7",,,"6","1"
"2003012634ME [08:317]","2020-03-31T17:30:00.000","Intimidation","Memphis","TN","35.098","-89.932","1300 Getwell Rd","POINT (-89.932 35.098)","Assault","10","5","5","1",,,,"19","1","5",,,"4","2"
"2004008516ME [08:287]","2020-04-25T02:30:00.000","Aggravated Assault","Memphis","TN","35.011","-90.066","100 W Van Huessen Dr","POINT (-90.066 35.011)","Assault","9","13","6","1",,,,"2","1","7",,,"6","1"
"1403003559ME [04:123]","2014-03-08T00:30:00.000","Vandalism/Misdemeanor","Memphis","TN",,,"39700 Brooksville",,"Property Crime",,,,,,,,,,,,,,
"1504007120ME [24:343]","2015-04-12T19:57:00.000","Aggravated Assault","Memphis","TN","35.141","-90.058","Riverside//Beale","POINT (-90.058 35.141)","Assault","3","8","6","1","2",,,"31","2","6",,,"7","1"
"1607000615ME [31:507]","2016-07-02T04:50:00.000","Burglary/Residential","Memphis","TN","35.168","-89.845","6600 Gallan Drive","POINT (-89.845 35.168)","Breaking & Entering","28","3","2","2",,,,"42","2","2",,,"1","2"
"1405001778ME [22:947]","2014-05-03T23:02:00.000","Robbery/Individual","Memphis","TN",,,"1900 Ozark St",,"Robbery",,,,,,,,,,,,,,
"1501004975ME [29:757]","2015-01-12T00:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.166","-90.010","1100 North Watkins St","POINT (-90.01 35.166)","Property Crime","7","7","7","1","16",,"3","45","2","4",,,"7","1"
"2308005632ME [40:900]","2023-08-10T13:50:00.000","Robbery/Individual","Memphis","TN","35.153","-90.003","N Evergreen//N Pkwy","POINT (-90.003 35.153)","Robbery","11","8","4","2","19",,,"36","2","4",,,"5","2"
"1208007720ME [30:590]","2012-08-13T15:15:00.000","Drug Equipment Violation","Memphis","TN","35.062","-89.887","3200 S MENDENHALL","POINT (-89.887 35.062)","Drugs","17","11","3","1","8","2",,"12","1","5",,,"4","1"
"1508007083ME [40:583]","2015-08-14T20:25:00.000","Simple Assault/DV","Memphis","TN","35.046","-89.888","3800 Cambridge Station","POINT (-89.888 35.046)","Assault","14","11","3","1","8","2",,"5","1","8",,,"3","1"
"2308007097ME [14:990]","2023-08-13T01:29:00.000","Theft from Building","Memphis","TN","35.006","-90.104","5200 Third St","POINT (-90.104 35.006)","Theft","9","13","6","1",,,,"2","1","7",,,"6","1"
"1501000822ME [43:860]","2015-01-02T22:10:00.000","Aggravated Assault/DV","Memphis","TN","35.154","-90.022","600 Waldran","POINT (-90.022 35.154)","Assault","5","8","7","1","36",,,"44","2","6",,"1","7","1"
"2111006250ME [11:850]","2021-11-14T16:00:00.000","Intimidation","Memphis","TN","35.172","-89.869","5900 Summer Ave","POINT (-89.869 35.172)","Assault","28","2","1","2",,,,"42","2","2",,,"1","2"
"1706000218ME [07:970]","2017-05-31T17:00:00.000","Theft from Motor Vehicle","Memphis","TN","35.082","-90.045","600 Compress","POINT (-90.045 35.082)","Theft from Vehicle","6","14","6","1","9",,,"23","1","1",,,"6","1"
"1306002354ME [55:910]","2013-06-04T05:00:00.000","Shoplifting/Misdemeanor","Memphis","TN",,,"2200 Winchester",,"Theft",,,,,,,,,,,,,,
"2308005217ME [02:333]","2023-08-08T22:10:00.000","Burglary/Non-residential","Memphis","TN","35.223","-89.961","3100 New Frayser Blvd","POINT (-89.961 35.223)","Breaking & Entering","24","2","1","2",,,,"54","2","3",,,"7","2"
"1403017217ME [25:323]","2014-03-27T08:45:00.000","Theft from Building","Memphis","TN",,,"1100 Peabody",,"Theft",,,,,,,,,,,,,,
"1704005445ME [02:563]","2017-04-11T17:27:00.000","Intimidation","Memphis","TN","35.079","-89.985","Ketchum//Airways Blvd","POINT (-89.985 35.079)","Assault","13","14","5","1","35","16",,"16","1","1",,,"6","1"
"1506006356ME [13:140]","2015-06-11T06:00:00.000","Burglary/Residential","Memphis","TN","35.236","-89.976","2700 Derbyshire","POINT (-89.976 35.236)","Breaking & Entering","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"1311005731ME [04:927]","2013-11-10T17:30:00.000","Shoplifting/Misdemeanor","Memphis","TN",,,"2900 Hickory Hill",,"Theft",,,,,,,,,,,,,,
"1502011106ME [45:277]","2015-02-21T12:30:00.000","Other Theft/Non-Specific","Memphis","TN","35.149","-89.910","Summer Ave//White Station","POINT (-89.91 35.149)","Theft","20","6","4","2",,,,"40","2","9",,,"5","2"
"1507007711ME [28:477]","2015-07-14T16:33:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.204","-89.797","8000 Hwy 64","POINT (-89.797 35.204)","Theft","27","3","1","2",,,,"47","2","2",,,"1","2"
"1302008609ME [53:350]","2013-02-15T14:00:00.000","Simple Assault","Memphis","TN",,,"Raines//Oakvalley",,"Assault",,,,,,,,,,,,,,
"1602010521ME [04:627]","2016-02-21T00:02:00.000","Intimidation","Memphis","TN","35.194","-90.008","2600 Watkins","POINT (-90.008 35.194)","Assault","23","1","7","1","12","4",,"49","2","3",,,"7","1"
"2308005692ME [12:513]","2023-08-10T14:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.064","-89.930","4000 Knight Arnold Rd","POINT (-89.93 35.064)","Property Crime","17","11","3","2","8","2",,"14","1","5",,,"3","1"
"1407013781ME [16:470]","2014-07-26T08:30:00.000","Simple Assault/DV","Memphis","TN",,,"1100 College",,"Assault",,,,,,,,,,,,,,
"1805007137ME [32:640]","2018-05-13T19:00:00.000","Simple Assault/DV","Memphis","TN","35.200","-89.828","7100 Dokkum Dr","POINT (-89.828 35.2)","Assault","27","3","1","2",,,,"47","2","2",,,"1","2"
"1612005980ME [54:143]","2016-12-12T20:00:00.000","Other Theft/Non-Specific","Memphis","TN","35.101","-90.001","1900 Glory Circle","POINT (-90.001 35.101)","Theft","13","14","5","1","9",,,"22","1","1",,,"4","1"
"1410016358ME [23:870]","2014-10-31T03:30:00.000","Aggravated Assault","Memphis","TN","35.218","-90.018","1400 Frayser","POINT (-90.018 35.218)","Assault","23","1","7","1","12","4",,"51","2","3",,,"7","1"
"1412005175ME [32:553]","2014-12-10T23:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.060","-89.916","3300 E Danville Circle","POINT (-89.916 35.06)","Property Crime","17","11","5","2","8","2",,"9","1","5",,,"4","2"
"1207001445ME [48:067]","2012-06-21T10:30:00.000","Theft of Other Trailer","Memphis","TN",,,"5100 Chrysler Dr",,"Theft of Vehicle",,,,,,,,,,,,,,
"2005000449ME [07:230]","2020-05-02T09:25:00.000","Weapon Law Violations/Misdemeanor","Memphis","TN","35.082","-90.018","2300 Elvis Presley Blvd","POINT (-90.018 35.082)","Weapons Offense","6","14","5","1","35","16",,"16","1","1",,,"6","1"
"1409000099ME [23:357]","2014-09-01T02:00:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.204","-90.009","2900 Signal","POINT (-90.009 35.204)","Theft","23","1","7","1","12","4",,"49","2","3",,,"7","1"
"1510014587ME [03:163]","2015-10-29T07:55:00.000","Intimidation","Memphis","TN","35.290","-89.685","Sr385 Hwy//I240 Hwy","POINT (-89.685 35.29)","Assault","33",,,,,,,,,,,,,
"1505005879ME [04:500]","2015-05-06T03:00:00.000","Theft from Building","Memphis","TN","35.144","-90.036","800 Adams","POINT (-90.036 35.144)","Theft","5","8","7","1","36","3",,"33","2","6",,,"6","1"
"1202000136ME [32:897]","2012-01-29T16:00:00.000","Simple Assault/DV","Memphis","TN","35.160","-90.005","900 N Avalon","POINT (-90.005 35.16)","Assault","7","8","7","1","16",,"3","45","2","4",,,"7","1"
"1811006332ME [14:243]","2018-11-13T18:30:00.000","Simple Assault/DV","Memphis","TN","35.142","-89.973","2700 Oxford St","POINT (-89.973 35.142)","Assault","11","9","4","2","18","7",,"30","2","9",,,"5","2"
"1404016104ME [08:020]","2014-04-27T12:40:00.000","Simple Assault/DV","Memphis","TN",,,"1500 Breedlove",,"Assault",,,,,,,,,,,,,,
"1811007307ME [57:847]","2018-11-15T19:00:00.000","Drug Equipment Violation","Memphis","TN","35.145","-90.032","900 David St","POINT (-90.032 35.145)","Drugs","5","8","6","1","36",,,"33","2","6",,,"6","1"
"1407003762ME [03:253]","2014-07-07T12:55:00.000","Shoplifting/Misdemeanor","Memphis","TN",,,"600 North Germantown",,"Theft",,,,,,,,,,,,,,
"1701005847ME [29:630]","2017-01-12T13:47:00.000","Intimidation","Memphis","TN","35.079","-89.976","2700 Ketchum","POINT (-89.976 35.079)","Assault","13","5","5","1","9",,,"21","1","1",,,"4","1"
"1211003891ME [09:310]","2012-11-07T09:00:00.000","Burglary/Residential","Memphis","TN","35.219","-89.993","3500 Overton Crossing St","POINT (-89.993 35.219)","Breaking & Entering","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"1403009062ME [03:647]","2014-03-17T07:00:00.000","Intimidation/DV","Memphis","TN",,,"1900 E Wolfchase Cir",,"Assault",,,,,,,,,,,,,,
"1508002927ME [52:230]","2015-08-07T02:00:00.000","Drugs/Narcotics Violation/Misdemeanor","Memphis","TN","35.182","-89.889","Jail East","POINT (-89.889 35.182)","Drugs","28","2","1","2",,,,"42","2","2",,,"1","2"
"1410006926ME [29:323]","2014-10-13T14:45:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.128","-89.946","3500 Poplar","POINT (-89.946 35.128)","Theft","10","9","4","2",,,,"30","2","9",,,"5","2"
"1410010660ME [34:290]","2014-10-20T15:40:00.000","Simple Assault/DV","Memphis","TN","35.247","-89.934","4500 Kerwin Ave","POINT (-89.934 35.247)","Assault","24","2","1","2","25","10",,"54","2","3",,,"1","2"
"1708001004ME [05:827]","2017-08-02T13:50:00.000","Simple Assault/DV","Memphis","TN","35.103","-89.986","2400 Malone","POINT (-89.986 35.103)","Assault","13","5","5","1","9",,,"21","1","1",,,"4","1"
"2308005355ME [07:360]","2023-08-10T01:30:00.000","Trespass of Real Property","Memphis","TN","35.139","-90.026","1100 Madison Ave","POINT (-90.026 35.139)","Disorder","4","8","6","1","36",,,"33","2","6",,,"6","1"
"2307011561ME [15:480]","2023-07-18T15:00:00.000","Burglary/Business","Memphis","TN","35.210","-89.919","3200 Austin Peay Hwy","POINT (-89.919 35.21)","Breaking & Entering","24","2","1","2","25","10",,"50","2","3",,,"1","2"
"1408015552ME [35:150]","2014-08-26T23:40:00.000","Vandalism/Felony","Memphis","TN","35.157","-89.974","800 N Merton","POINT (-89.974 35.157)","Property Crime","11","6","4","2",,,,"38","2","9",,,"5","2"
"0601002061ME [50:530]","2006-01-04T15:00:00.000","Burglary/Residential","MEMPHIS","TN",,,"17500 PENDELTON",,"Breaking & Entering",,,,,,,,,,,,,,
"1206005225ME [33:573]","2012-06-09T00:40:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.218","-89.993","2200 Frayser Blvd","POINT (-89.993 35.218)","Theft","23","1","7","1","12","4",,"53","2","3",,,"7","1"
"1705011290ME [46:867]","2017-04-20T08:00:00.000","Theft from Building","Memphis","TN","35.028","-90.095","4500 Roseheather","POINT (-90.095 35.028)","Theft","9","13","6","1",,,,"2","1","7",,,"6","1"
"1507007352ME [46:390]","2015-07-13T22:00:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.036","-89.959","4200 Bishops Bridge","POINT (-89.959 35.036)","Theft","17","11","3","1",,,,"6","1","8",,,"3","1"
"2005002709ME [07:147]","2020-05-07T15:00:00.000","Vandalism/Misdemeanor","Memphis","TN","35.212","-89.981","3200 Melbourne St","POINT (-89.981 35.212)","Property Crime","23","1","1","2","12","4",,"49","2","3",,,"7","1"
"1503007120ME [36:773]","2015-03-16T11:50:00.000","Vandalism/Misdemeanor","Memphis","TN","35.113","-90.049","400 Cambridge","POINT (-90.049 35.113)","Property Crime","6","14","6","1","9",,,"27","2","4",,,"6","1"
"1203013718ME [33:147]","2012-03-23T10:39:00.000","Theft of Vehicle Parts/Accessories","Memphis","TN","35.130","-90.017","1400 Harbert","POINT (-90.017 35.13)","Theft","4","8","6","1","19",,,"36","2","4",,,"6","1"
"1608014626ME [51:370]","2016-08-28T11:15:00.000","Shoplifting/Misdemeanor","Memphis","TN","35.024","-90.007","4600 Millbranch Rd","POINT (-90.007 35.024)","Theft","15","12","3","1","43","21",,"7","1","7",,,"3","1"
"1503010697ME [06:167]","2015-03-22T04:00:00.000","Theft from Motor Vehicle","Memphis","TN","35.060","-90.002","1900 E Brooks","POINT (-90.002 35.06)","Theft from Vehicle","15","12","3","1","43","21",,"13","1","7",,,"3","1"
"1304013775ME [18:807]","2013-04-22T11:30:00.000","False Pretenses/Swindle/Confidence Game","Memphis","TN",,,"2600 Frayser Blvd",,"Disorder",,,,,,,,,,,,,,
"1607009916ME [21:487]","2016-07-19T17:00:00.000","Vandalism/Felony","Memphis","TN","35.055","-89.860","5800 Waterstone Oakway","POINT (-89.86 35.055)","Property Crime","14","10","3","1","8","2","1","10","1","8",,,"3","1"
"1609015862ME [04:960]","2016-09-28T22:30:00.000","Theft from Motor Vehicle","Memphis","TN","35.134","-90.036","800 Vance","POINT (-90.036 35.134)","Theft from Vehicle","22","8","6","1","36","20",,"28","2","6",,,"6","1"
"2003012515ME [06:487]","2020-02-10T00:01:00.000","False Pretenses/Swindle/Confidence Game","Memphis","TN","35.100","-89.865","6000 Park Ave","POINT (-89.865 35.1)","Disorder","18","4","2","2",,,,"32","2","2",,,"2","2"
"1509000207ME [00:183]","2015-08-31T11:05:00.000","Burglary/Residential","Memphis","TN","35.162","-89.946","3500 Macon","POINT (-89.946 35.162)","Breaking & Entering","20","6","4","2","29","12","7","38","2","9",,,"5","2"
"1504009285ME [48:870]","2015-04-16T07:50:00.000","Driving Under the Influence","Memphis","TN","35.005","-90.028","5300 Elvis Presley","POINT (-90.028 35.005)","Traffic","15","12","3","1","43","21",,"2","1","7",,,"3","1"
"1302008658ME [25:487]","2013-02-15T15:00:00.000","Simple Assault","Memphis","TN",,,"4900 Elvis Presley",,"Assault",,,,,,,,,,,,,,
"1410014833ME [33:693]","2014-10-26T15:00:00.000","MVT/Passenger Vehicle","Memphis","TN","35.169","-89.994","2000 Hubert","POINT (-89.994 35.169)","Theft of Vehicle","8","7","7","1","1","1",,"43","2","4",,,"7","1"
"2308004323ME [12:123]","2023-08-07T18:00:00.000","Burglary/Business","Memphis","TN","35.012","-89.911","5000 Citation Dr","POINT (-89.911 35.012)","Breaking & Entering","17","11","3","1","8","2",,"5","1","8",,,"3","1"
"2005000239ME [08:253]","2020-05-01T17:38:00.000","Burglary/Non-residential","Memphis","TN","35.125","-90.015","1500 Agnes Ave","POINT (-90.015 35.125)","Breaking & Entering","4","8","6","1","9",,,"26","2","4",,,"6","1"
"1309006738ME [10:800]","2013-09-16T21:30:00.000","Simple Assault/DV","Memphis","TN","35.109","-89.951","3400 Douglass","POINT (-89.951 35.109)","Assault","10","9","4","2","21",,"4","25","2","9",,,"5","2"
